Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Sale price,Regular price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
Dmck,209349552 - 622439441,"simple","SKU_3GN35C_AAL1CH","DMCK Blue Ocean Carbonated Mist","-1","0","visible","Skin type: all skin
Skin concerns: soothing/moisturizing
Area used: face
Target use: Unisex","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3GN35C_AAL1CH_1.webp" alt="SKU_3GN35C_AAL1CH_1.webp" width="100%" />","taxable",1,0,0,1,"0","11750","Beauty > Skin Care > Mist","",0,"KeySpecifications","for all skin types",1,0,"Capacity","80ml",1,0
Missha,7219310808 - 18290421772,"simple","SKU_3BE6VVC_8EHN7RG","Missha Bee Pollen Renew Mist Ampoule","-1","0","visible","Skin concerns: anti-aging
Area used: face
Mist Type: Mist Serum","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3BE6VVC_8EHN7RG_1.jpg" alt="SKU_3BE6VVC_8EHN7RG_1.jpg" width="100%" />","taxable",1,0,0,1,"29000","17450","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3BE6VVC_8EHN7RG_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","100ml",1,0
,6997609058 - 17148649066,"simple","SKU_37Q71PE_7VLV2AY","Macklin Cosmetics Peptide Ampoule Mist","-1","0","visible","Skin Concerns: Elasticity","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_37Q71PE_7VLV2AY_1.webp" alt="SKU_37Q71PE_7VLV2AY_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_37Q71PE_7VLV2AY_2.webp" alt="SKU_37Q71PE_7VLV2AY_2.webp" width="100%" />","taxable",1,0,0,1,"0","30100","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_37Q71PE_7VLV2AY_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_37Q71PE_7VLV2AY_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","content reference",1,0
Medi-Peel,7177888708 - 18097566761,"simple","SKU_3APJ2DG_8BATNVT","Medi-Peel Dutch Tea Mattifying Mist","-1","0","visible","Skin type: all skin
Skin concerns: soothing/moisturizing
Functional cosmetics certification: functional certification
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3APJ2DG_8BATNVT_1.webp" alt="SKU_3APJ2DG_8BATNVT_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3APJ2DG_8BATNVT_2.webp" alt="SKU_3APJ2DG_8BATNVT_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3APJ2DG_8BATNVT_3.webp" alt="SKU_3APJ2DG_8BATNVT_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3APJ2DG_8BATNVT_4.webp" alt="SKU_3APJ2DG_8BATNVT_4.webp" width="100%" />","taxable",1,0,0,1,"28000","19800","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3APJ2DG_8BATNVT_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","100ml",1,0
,226862499 - 718894073,"simple","SKU_3R2G83_BW0E7T","Thayer's Facial Mist Witch Hazel Unscented","-1","0","visible","Skin type: all skin
Skin concerns: soothing/moisturizing","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3R2G83_BW0E7T_1.webp" alt="SKU_3R2G83_BW0E7T_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3R2G83_BW0E7T_2.webp" alt="SKU_3R2G83_BW0E7T_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3R2G83_BW0E7T_3.webp" alt="SKU_3R2G83_BW0E7T_3.webp" width="100%" />","taxable",1,0,0,1,"0","16700","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3R2G83_BW0E7T_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3R2G83_BW0E7T_5.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","I carry",1,0
,6055099653 - 11111849271,"simple","SKU_2S51SSL_53RPHRR","selapo Pure Vitamin C Ampoule Mist","-1","0","visible","Skin type: all skin
Skin concerns: soothing/moisturizing
Area used: face
Mist Type: Moisture Mist","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2S51SSL_53RPHRR_1.jpg" alt="SKU_2S51SSL_53RPHRR_1.jpg" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2S51SSL_53RPHRR_2.webp" alt="SKU_2S51SSL_53RPHRR_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2S51SSL_53RPHRR_3.webp" alt="SKU_2S51SSL_53RPHRR_3.webp" width="100%" />","taxable",1,0,0,1,"0","12380","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2S51SSL_53RPHRR_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2S51SSL_53RPHRR_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","80ml",1,0
So Natural,6410172698 - 13743984173,"simple","SKU_2Y0G8WQ_6BATA25","So Natural Cera Peptide Oil Finisher Mist","-1","0","visible","Skin type: all skin
Skin concerns: soothing/moisturizing
Fog Spray: Fog Spray","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Y0G8WQ_6BATA25_1.jpg" alt="SKU_2Y0G8WQ_6BATA25_1.jpg" width="100%" />","taxable",1,0,0,1,"0","14790","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2Y0G8WQ_6BATA25_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2Y0G8WQ_6BATA25_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2Y0G8WQ_6BATA25_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2Y0G8WQ_6BATA25_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2Y0G8WQ_6BATA25_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2Y0G8WQ_6BATA25_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2Y0G8WQ_6BATA25_8.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","120ml",1,0
Avene,5207787851 - 7275351253,"simple","SKU_2E4KYTN_3CBK0YD","Avene Natural Mist 150ml + 50ml","-1","0","visible","Skin concerns: soothing/moisturizing
Mist Type: Moisture Mist
Skin type: all skin","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2E4KYTN_3CBK0YD_1.webp" alt="SKU_2E4KYTN_3CBK0YD_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2E4KYTN_3CBK0YD_2.webp" alt="SKU_2E4KYTN_3CBK0YD_2.webp" width="100%" />","taxable",1,0,0,1,"25000","12630","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2E4KYTN_3CBK0YD_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2E4KYTN_3CBK0YD_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","Mist 150ml, Mist 50ml",1,0
,112544947 - 338526648,"simple","SKU_1V088J_5LJSU0","Thayers Witch Hazel Alcohol Free Toner Facial Mist Cucumber","-1","0","visible","Skin type: all skin
Fragrance: Frankincense
Area used: face
Skin concerns: soothing/moisturizing","","taxable",1,0,0,1,"0","15100","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1V088J_5LJSU0_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1V088J_5LJSU0_5.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","I carry",1,0
One Days You,4918237726 - 6804452686,"simple","SKU_29C6WIM_34J71AM","One Days You Pro Vita C Brightening Ampoule Mist","-1","0","visible","Skin trouble: brightening","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_29C6WIM_34J71AM_1.jpg" alt="SKU_29C6WIM_34J71AM_1.jpg" width="100%" />","taxable",1,0,0,1,"45000","31430","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_29C6WIM_34J71AM_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_29C6WIM_34J71AM_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","100ml x 2pcs",1,0
,6835673020 - 16239794504,"simple","SKU_351S724_7GKR5MW","Jin Yeosu Hydrogen Ion Clean Mist Whitei","-1","0","visible","Skin type: all skin
Skin concerns: soothing/moisturizing
Fragrance: Frankincense
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_351S724_7GKR5MW_1.webp" alt="SKU_351S724_7GKR5MW_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_351S724_7GKR5MW_2.webp" alt="SKU_351S724_7GKR5MW_2.webp" width="100%" />","taxable",1,0,0,1,"42000","38000","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_351S724_7GKR5MW_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","500ml",1,0
,5836399113 - 10115485818,"simple","SKU_2OIUADL_4NAHYT6","Maycoop Bamboo Calming Dew Mist","-1","0","visible","Skin type: sensitive/problematic
Skin concerns: soothing/moisturizing
Area used: face
Mist Type: Moisture Mist","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2OIUADL_4NAHYT6_1.webp" alt="SKU_2OIUADL_4NAHYT6_1.webp" width="100%" />","taxable",1,0,0,1,"35720","21430","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2OIUADL_4NAHYT6_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2OIUADL_4NAHYT6_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","120ml",1,0
,6654443239 - 15257523108,"simple","SKU_321VT9J_70BXO6C","Melacut Whitening Serum Mist","-1","0","visible","Skin trouble: brightening
Fog Spray: Fog Spray
Skin type: all skin
Fragrance: Frankincense","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_321VT9J_70BXO6C_1.jpg" alt="SKU_321VT9J_70BXO6C_1.jpg" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_321VT9J_70BXO6C_2.webp" alt="SKU_321VT9J_70BXO6C_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_321VT9J_70BXO6C_3.webp" alt="SKU_321VT9J_70BXO6C_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_321VT9J_70BXO6C_4.webp" alt="SKU_321VT9J_70BXO6C_4.webp" width="100%" />","taxable",1,0,0,1,"42000","37800","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_321VT9J_70BXO6C_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","100ml",1,0
,7028240591 - 17335622461,"simple","SKU_388FL5B_7YP6JWD","Addipanda Bio Mist","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_388FL5B_7YP6JWD_1.webp" alt="SKU_388FL5B_7YP6JWD_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_388FL5B_7YP6JWD_2.webp" alt="SKU_388FL5B_7YP6JWD_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_388FL5B_7YP6JWD_3.webp" alt="SKU_388FL5B_7YP6JWD_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_388FL5B_7YP6JWD_4.webp" alt="SKU_388FL5B_7YP6JWD_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_388FL5B_7YP6JWD_5.webp" alt="SKU_388FL5B_7YP6JWD_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_388FL5B_7YP6JWD_6.webp" alt="SKU_388FL5B_7YP6JWD_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_388FL5B_7YP6JWD_7.webp" alt="SKU_388FL5B_7YP6JWD_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_388FL5B_7YP6JWD_8.webp" alt="SKU_388FL5B_7YP6JWD_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_388FL5B_7YP6JWD_9.webp" alt="SKU_388FL5B_7YP6JWD_9.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_388FL5B_7YP6JWD_10.webp" alt="SKU_388FL5B_7YP6JWD_10.webp" width="100%" />","taxable",1,0,0,1,"0","39000","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_388FL5B_7YP6JWD_11.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","115g",1,0
,6004027400 - 10876652840,"simple","SKU_2RAN56W_4ZVOF1K","SKIN1004 Madagascar Centella Hyaluronic Acid Cloudy Mist","-1","0","visible","Skin type: all skin
Skin concerns: soothing/moisturizing
Area used: face
Mist Type: Moisture Mist","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2RAN56W_4ZVOF1K_1.webp" alt="SKU_2RAN56W_4ZVOF1K_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2RAN56W_4ZVOF1K_2.webp" alt="SKU_2RAN56W_4ZVOF1K_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2RAN56W_4ZVOF1K_3.webp" alt="SKU_2RAN56W_4ZVOF1K_3.webp" width="100%" />","taxable",1,0,0,1,"0","22000","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2RAN56W_4ZVOF1K_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2RAN56W_4ZVOF1K_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","120ml",1,0
,63506474 - 216285247,"simple","SKU_11T5WQ_3KRQRJ","Coreana Senite Golden Cell Repair Mist","-1","0","visible","Skin concerns: -","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_11T5WQ_3KRQRJ_1.webp" alt="SKU_11T5WQ_3KRQRJ_1.webp" width="100%" />","taxable",1,0,0,1,"9120","8320","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_11T5WQ_3KRQRJ_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_11T5WQ_3KRQRJ_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","120ml",1,0
,5530998158 - 8679446624,"simple","SKU_2JH0HHQ_3ZJINVK","The Yul Aloe Eurasia Mist","-1","0","visible","Skin type: sensitive/problematic
Skin concerns: soothing/moisturizing
Area used: face
Fragrance: Frankincense","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2JH0HHQ_3ZJINVK_1.jpg" alt="SKU_2JH0HHQ_3ZJINVK_1.jpg" width="100%" />","taxable",1,0,0,1,"0","9900","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2JH0HHQ_3ZJINVK_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","100ml",1,0
,50429662 - 177762109,"simple","SKU_U0VRY_2XU24D","Frederick M Aloe Vera Bio Spray","-1","0","visible","Skin type: all skin
Skin concerns: soothing/moisturizing
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_U0VRY_2XU24D_1.webp" alt="SKU_U0VRY_2XU24D_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_U0VRY_2XU24D_2.webp" alt="SKU_U0VRY_2XU24D_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_U0VRY_2XU24D_3.webp" alt="SKU_U0VRY_2XU24D_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_U0VRY_2XU24D_4.webp" alt="SKU_U0VRY_2XU24D_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_U0VRY_2XU24D_5.webp" alt="SKU_U0VRY_2XU24D_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_U0VRY_2XU24D_6.webp" alt="SKU_U0VRY_2XU24D_6.webp" width="100%" />","taxable",1,0,0,1,"29250","20470","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_U0VRY_2XU24D_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_U0VRY_2XU24D_8.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","200ml",1,0
,1460548822 - 2512945038,"simple","SKU_O5KMOM_15K54SU","Pure Beauty Hyaluron Super Aqua Waterful Mist","-1","0","visible","Skin concerns: soothing/moisturizing
Fog Spray: Fog Spray
Mist Type: Moisture Mist
Skin type: all skin","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_O5KMOM_15K54SU_1.webp" alt="SKU_O5KMOM_15K54SU_1.webp" width="100%" />","taxable",1,0,0,1,"0","11900","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_O5KMOM_15K54SU_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","120ml",1,0
Tonimori,6291598317 - 12965859920,"simple","SKU_2W1USBX_5YFJDJK","TONY MOLY True Green Birch Sap Mist","-1","0","visible","Skin type: oily
Skin concerns: soothing/moisturizing
Area used: face
Mist Type: Moisture Mist","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2W1USBX_5YFJDJK_1.webp" alt="SKU_2W1USBX_5YFJDJK_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2W1USBX_5YFJDJK_2.webp" alt="SKU_2W1USBX_5YFJDJK_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2W1USBX_5YFJDJK_3.webp" alt="SKU_2W1USBX_5YFJDJK_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2W1USBX_5YFJDJK_4.webp" alt="SKU_2W1USBX_5YFJDJK_4.webp" width="100%" />","taxable",1,0,0,1,"21800","10380","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2W1USBX_5YFJDJK_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","160ml",1,0
,5958992165 - 10672556768,"simple","SKU_2QJTVS5_4WI5XI8","Oz Naturals Ocean Mineral Facial Toning Mist","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2QJTVS5_4WI5XI8_1.webp" alt="SKU_2QJTVS5_4WI5XI8_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2QJTVS5_4WI5XI8_2.webp" alt="SKU_2QJTVS5_4WI5XI8_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2QJTVS5_4WI5XI8_3.webp" alt="SKU_2QJTVS5_4WI5XI8_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2QJTVS5_4WI5XI8_4.webp" alt="SKU_2QJTVS5_4WI5XI8_4.webp" width="100%" />","taxable",1,0,0,1,"0","25000","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2QJTVS5_4WI5XI8_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2QJTVS5_4WI5XI8_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2QJTVS5_4WI5XI8_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2QJTVS5_4WI5XI8_8.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","118ml",1,0
,7110334765 - 17773250221,"simple","SKU_39LB5F1_85XQFN1","IMYB Aqua Luminous Mist Whitening Wrinkle Improvement Dual Functional Cosmetics","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39LB5F1_85XQFN1_1.webp" alt="SKU_39LB5F1_85XQFN1_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39LB5F1_85XQFN1_2.webp" alt="SKU_39LB5F1_85XQFN1_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39LB5F1_85XQFN1_3.webp" alt="SKU_39LB5F1_85XQFN1_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39LB5F1_85XQFN1_4.webp" alt="SKU_39LB5F1_85XQFN1_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39LB5F1_85XQFN1_5.webp" alt="SKU_39LB5F1_85XQFN1_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39LB5F1_85XQFN1_6.webp" alt="SKU_39LB5F1_85XQFN1_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39LB5F1_85XQFN1_7.webp" alt="SKU_39LB5F1_85XQFN1_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39LB5F1_85XQFN1_8.webp" alt="SKU_39LB5F1_85XQFN1_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39LB5F1_85XQFN1_9.webp" alt="SKU_39LB5F1_85XQFN1_9.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39LB5F1_85XQFN1_10.webp" alt="SKU_39LB5F1_85XQFN1_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39LB5F1_85XQFN1_11.webp" alt="SKU_39LB5F1_85XQFN1_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39LB5F1_85XQFN1_12.webp" alt="SKU_39LB5F1_85XQFN1_12.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39LB5F1_85XQFN1_13.webp" alt="SKU_39LB5F1_85XQFN1_13.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39LB5F1_85XQFN1_14.webp" alt="SKU_39LB5F1_85XQFN1_14.webp" width="100%" />","taxable",1,0,0,1,"50000","35000","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39LB5F1_85XQFN1_15.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39LB5F1_85XQFN1_16.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39LB5F1_85XQFN1_17.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39LB5F1_85XQFN1_18.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39LB5F1_85XQFN1_19.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39LB5F1_85XQFN1_20.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39LB5F1_85XQFN1_21.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39LB5F1_85XQFN1_22.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39LB5F1_85XQFN1_23.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39LB5F1_85XQFN1_24.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","content reference",1,0
,5844454061 - 10152275660,"simple","SKU_2ONMXM5_4NWEI18","Garnier SkinActive Balancing Facial Mist Green Tea","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ONMXM5_4NWEI18_1.webp" alt="SKU_2ONMXM5_4NWEI18_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ONMXM5_4NWEI18_2.webp" alt="SKU_2ONMXM5_4NWEI18_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ONMXM5_4NWEI18_3.webp" alt="SKU_2ONMXM5_4NWEI18_3.webp" width="100%" />","taxable",1,0,0,1,"0","11140","Beauty > Skin Care > Mist","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ONMXM5_4NWEI18_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ONMXM5_4NWEI18_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ONMXM5_4NWEI18_6.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","130ml",1,0
