Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Sale price,Regular price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
Skin Food,6487101463 - 14187867826,"simple","SKU_2ZA93IV_6IN38VM","SKINFOOD Pantothenic Water Parsley Toner","-1","0","visible","Skin type: all skin
Skin concerns: trouble care
Fragrance: Unscented
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZA93IV_6IN38VM_1.webp" alt="SKU_2ZA93IV_6IN38VM_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZA93IV_6IN38VM_2.webp" alt="SKU_2ZA93IV_6IN38VM_2.webp" width="100%" />","taxable",1,0,0,1,"0","11780","Beauty > Clean/Vegan Beauty > Skin Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ZA93IV_6IN38VM_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","115ml",1,0
,6887442904 - 16524488179,"simple","SKU_35WLSYG_7LA94OJ","Bouquet Garni Nard Ceramide Barrier Toner","-1","0","visible","Skin type: all skin
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_35WLSYG_7LA94OJ_1.webp" alt="SKU_35WLSYG_7LA94OJ_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_35WLSYG_7LA94OJ_2.webp" alt="SKU_35WLSYG_7LA94OJ_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_35WLSYG_7LA94OJ_3.webp" alt="SKU_35WLSYG_7LA94OJ_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_35WLSYG_7LA94OJ_4.webp" alt="SKU_35WLSYG_7LA94OJ_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_35WLSYG_7LA94OJ_5.webp" alt="SKU_35WLSYG_7LA94OJ_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_35WLSYG_7LA94OJ_6.webp" alt="SKU_35WLSYG_7LA94OJ_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_35WLSYG_7LA94OJ_7.webp" alt="SKU_35WLSYG_7LA94OJ_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_35WLSYG_7LA94OJ_8.webp" alt="SKU_35WLSYG_7LA94OJ_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_35WLSYG_7LA94OJ_9.webp" alt="SKU_35WLSYG_7LA94OJ_9.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_35WLSYG_7LA94OJ_10.webp" alt="SKU_35WLSYG_7LA94OJ_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_35WLSYG_7LA94OJ_11.jpg" alt="SKU_35WLSYG_7LA94OJ_11.jpg" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_35WLSYG_7LA94OJ_12.webp" alt="SKU_35WLSYG_7LA94OJ_12.webp" width="100%" />","taxable",1,0,0,1,"14000","9900","Beauty > Skin Care > Skin","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_35WLSYG_7LA94OJ_13.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_35WLSYG_7LA94OJ_14.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_35WLSYG_7LA94OJ_15.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_35WLSYG_7LA94OJ_16.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","500ml",1,0
Kundal,7047192019 - 17442781573,"simple","SKU_38JPS5V_80GZCED","Kundal Artemisia Soothing Balancing Toner","-1","0","visible","Target use: Unisex
Skin type: all skin
Skin concerns: soothing/moisturizing","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_38JPS5V_80GZCED_1.jpg" alt="SKU_38JPS5V_80GZCED_1.jpg" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_38JPS5V_80GZCED_2.webp" alt="SKU_38JPS5V_80GZCED_2.webp" width="100%" />","taxable",1,0,0,1,"0","11900","Beauty > Skin Care > Skin","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38JPS5V_80GZCED_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38JPS5V_80GZCED_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","200ml",1,0
Dr.G,6543627788 - 14579392013,"simple","SKU_307WNIK_6P46YVH","Dr.G Red Blemish Cica Soothing Toner","-1","0","visible","Skin type: all skin
Skin concerns: soothing/moisturizing
Area used: face
Target use: Unisex","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_307WNIK_6P46YVH_1.webp" alt="SKU_307WNIK_6P46YVH_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_307WNIK_6P46YVH_2.webp" alt="SKU_307WNIK_6P46YVH_2.webp" width="100%" />","taxable",1,0,0,1,"28000","15510","Beauty > Clean/Vegan Beauty > Skin Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_307WNIK_6P46YVH_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_307WNIK_6P46YVH_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_307WNIK_6P46YVH_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_307WNIK_6P46YVH_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_307WNIK_6P46YVH_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_307WNIK_6P46YVH_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_307WNIK_6P46YVH_9.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","200ml",1,0
Doctor Different,6579625943 - 14801084866,"simple","SKU_30TC7VB_6SS6M6A","Dr. Different Scaling Toner","-1","0","visible","Target use: Unisex
Skin Concerns: Pores
Fragrance: Unscented
Skin type: all skin","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30TC7VB_6SS6M6A_1.webp" alt="SKU_30TC7VB_6SS6M6A_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30TC7VB_6SS6M6A_2.webp" alt="SKU_30TC7VB_6SS6M6A_2.webp" width="100%" />","taxable",1,0,0,1,"55000","50600","Beauty > Skin Care > Skin","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30TC7VB_6SS6M6A_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","500ml",1,0
,6132720144 - 12409331399,"simple","SKU_2TF9H5C_5P871DZ","J Mela in France Sparkling Rosé Toner Pads","-1","0","visible","Area used: face
Skin concerns: soothing/moisturizing
Skin type: all skin
Capacity per piece: 150ml","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2TF9H5C_5P871DZ_1.webp" alt="SKU_2TF9H5C_5P871DZ_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2TF9H5C_5P871DZ_2.jpg" alt="SKU_2TF9H5C_5P871DZ_2.jpg" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2TF9H5C_5P871DZ_3.webp" alt="SKU_2TF9H5C_5P871DZ_3.webp" width="100%" />","taxable",1,0,0,1,"29600","14350","Beauty > Skin Care > Mask/Pack > Toner Pad","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2TF9H5C_5P871DZ_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2TF9H5C_5P871DZ_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2TF9H5C_5P871DZ_6.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","150ml",1,0
,6500166757 - 14307900009,"simple","SKU_2ZI14RP_6KMJYAX","Ariel 7 Days Cica B-Five Calming Toner Pad 100p","-1","0","visible","Area used: face
Skin concerns: soothing/moisturizing
Skin type: all skin
Total quantity: 100 sheets","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZI14RP_6KMJYAX_1.jpg" alt="SKU_2ZI14RP_6KMJYAX_1.jpg" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZI14RP_6KMJYAX_2.webp" alt="SKU_2ZI14RP_6KMJYAX_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZI14RP_6KMJYAX_3.webp" alt="SKU_2ZI14RP_6KMJYAX_3.webp" width="100%" />","taxable",1,0,0,1,"23000","14500","Beauty > Skin Care > Mask/Pack > Toner Pad","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ZI14RP_6KMJYAX_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","100 sheets",1,0
Medi-Peel,7194725876 - 18172856365,"simple","SKU_3AZJY0K_8CJNDPP","Medi-Peel Lacto Collagen Double Tight Pad","-1","0","visible","Area used: face
Skin concerns: soothing/moisturizing
Skin type: all skin
Total Quantity: 1","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3AZJY0K_8CJNDPP_1.webp" alt="SKU_3AZJY0K_8CJNDPP_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3AZJY0K_8CJNDPP_2.webp" alt="SKU_3AZJY0K_8CJNDPP_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3AZJY0K_8CJNDPP_3.webp" alt="SKU_3AZJY0K_8CJNDPP_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3AZJY0K_8CJNDPP_4.webp" alt="SKU_3AZJY0K_8CJNDPP_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3AZJY0K_8CJNDPP_5.webp" alt="SKU_3AZJY0K_8CJNDPP_5.webp" width="100%" />","taxable",1,0,0,1,"28000","11720","Beauty > Skin Care > Mask/Pack > Toner Pad","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3AZJY0K_8CJNDPP_6.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","270ml",1,0
Yada,1998567853 - 3401521250,"simple","SKU_X1W8TP_1K96ELE","Yada Cactus Toner","-1","0","visible","Target use: Unisex
Skin type: all skin
Skin concerns: Weak acidity
Functional cosmetics certification: functional certification","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X1W8TP_1K96ELE_1.webp" alt="SKU_X1W8TP_1K96ELE_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X1W8TP_1K96ELE_2.webp" alt="SKU_X1W8TP_1K96ELE_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X1W8TP_1K96ELE_3.webp" alt="SKU_X1W8TP_1K96ELE_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X1W8TP_1K96ELE_4.webp" alt="SKU_X1W8TP_1K96ELE_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X1W8TP_1K96ELE_5.webp" alt="SKU_X1W8TP_1K96ELE_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X1W8TP_1K96ELE_6.webp" alt="SKU_X1W8TP_1K96ELE_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X1W8TP_1K96ELE_7.webp" alt="SKU_X1W8TP_1K96ELE_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X1W8TP_1K96ELE_8.webp" alt="SKU_X1W8TP_1K96ELE_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X1W8TP_1K96ELE_9.webp" alt="SKU_X1W8TP_1K96ELE_9.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X1W8TP_1K96ELE_10.webp" alt="SKU_X1W8TP_1K96ELE_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X1W8TP_1K96ELE_11.webp" alt="SKU_X1W8TP_1K96ELE_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_X1W8TP_1K96ELE_12.webp" alt="SKU_X1W8TP_1K96ELE_12.webp" width="100%" />","taxable",1,0,0,1,"19000","10100","Beauty > Clean/Vegan Beauty > Skin Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_X1W8TP_1K96ELE_13.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_X1W8TP_1K96ELE_14.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_X1W8TP_1K96ELE_15.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","210ml",1,0
Dr.G,6407907237 - 13729887801,"simple","SKU_2XZ3OV9_6B2F589","Dr.G A-Clear Balancing Toner","-1","0","visible","Area used: face
Skin type: all skin
Skin concerns: trouble care
Target use: Unisex","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2XZ3OV9_6B2F589_1.webp" alt="SKU_2XZ3OV9_6B2F589_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2XZ3OV9_6B2F589_2.webp" alt="SKU_2XZ3OV9_6B2F589_2.webp" width="100%" />","taxable",1,0,0,1,"27000","19070","Beauty > Skin Care > Skin","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2XZ3OV9_6B2F589_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","200ml",1,0
Cellimax,1156287736 - 7674427516,"simple","SKU_J4F9BS_3IX5M64","Cellimax The Real Noni Moisture Balancing Toner","-1","0","visible","Skin type: all skin
Skin concerns: supply of nutrients
Area used: face
Target use: Unisex","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_J4F9BS_3IX5M64_1.jpg" alt="SKU_J4F9BS_3IX5M64_1.jpg" width="100%" />","taxable",1,0,0,1,"32000","17600","Beauty > Skin Care > Skin","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_J4F9BS_3IX5M64_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_J4F9BS_3IX5M64_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_J4F9BS_3IX5M64_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_J4F9BS_3IX5M64_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","320ml",1,0
Aromatica,1081862115 - 2034597184,"simple","SKU_HW425F_XNCH8G","AROMATICA REVIVING ROSE INFUSION TREATMENT TONER","-1","0","visible","Target use: Unisex","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_HW425F_XNCH8G_1.jpg" alt="SKU_HW425F_XNCH8G_1.jpg" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_HW425F_XNCH8G_2.webp" alt="SKU_HW425F_XNCH8G_2.webp" width="100%" />","taxable",1,0,0,1,"38000","23940","Beauty > Clean/Vegan Beauty > Skin Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_HW425F_XNCH8G_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_HW425F_XNCH8G_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_HW425F_XNCH8G_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","200ml",1,0
,6581369889 - 14812097157,"simple","SKU_30UDLI9_6SYQNB9","Bouquet Garni Nard Low Molecular Hyaluronic Acid Toner","-1","0","visible","Skin type: all skin
Skin concerns: soothing/moisturizing","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30UDLI9_6SYQNB9_1.webp" alt="SKU_30UDLI9_6SYQNB9_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30UDLI9_6SYQNB9_2.webp" alt="SKU_30UDLI9_6SYQNB9_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30UDLI9_6SYQNB9_3.webp" alt="SKU_30UDLI9_6SYQNB9_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30UDLI9_6SYQNB9_4.webp" alt="SKU_30UDLI9_6SYQNB9_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30UDLI9_6SYQNB9_5.webp" alt="SKU_30UDLI9_6SYQNB9_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30UDLI9_6SYQNB9_6.webp" alt="SKU_30UDLI9_6SYQNB9_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30UDLI9_6SYQNB9_7.webp" alt="SKU_30UDLI9_6SYQNB9_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30UDLI9_6SYQNB9_8.webp" alt="SKU_30UDLI9_6SYQNB9_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30UDLI9_6SYQNB9_9.webp" alt="SKU_30UDLI9_6SYQNB9_9.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30UDLI9_6SYQNB9_10.webp" alt="SKU_30UDLI9_6SYQNB9_10.webp" width="100%" />","taxable",1,0,0,1,"28000","14900","Beauty > Skin Care > Skin","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30UDLI9_6SYQNB9_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30UDLI9_6SYQNB9_12.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30UDLI9_6SYQNB9_13.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30UDLI9_6SYQNB9_14.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","500ml",1,0
Witch Factory,6474520651 - 14146503514,"simple","SKU_2Z2RG3V_6HYGNYY","Manyo Factory Bifida Cica Herbal Toner","-1","0","visible","Skin type: all skin
Skin concerns: soothing/moisturizing
Target use: Unisex
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Z2RG3V_6HYGNYY_1.webp" alt="SKU_2Z2RG3V_6HYGNYY_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Z2RG3V_6HYGNYY_2.webp" alt="SKU_2Z2RG3V_6HYGNYY_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Z2RG3V_6HYGNYY_3.webp" alt="SKU_2Z2RG3V_6HYGNYY_3.webp" width="100%" />","taxable",1,0,0,1,"19000","10110","Beauty > Skin Care > Skin","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2Z2RG3V_6HYGNYY_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","210ml",1,0
Nuri Forest,242506025 - 770160131,"simple","SKU_40DQUH_CQJ7CZ","Nurisup Nuri Moist Water Balance Skin","-1","0","visible","Skin concerns: soothing/moisturizing
Target use: Unisex
Skin type: all skin
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_40DQUH_CQJ7CZ_1.webp" alt="SKU_40DQUH_CQJ7CZ_1.webp" width="100%" />","taxable",1,0,0,1,"0","14720","Beauty > Clean/Vegan Beauty > Skin Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_40DQUH_CQJ7CZ_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_40DQUH_CQJ7CZ_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","320ml",1,0
,6838400505 - 3090484010,"simple","SKU_353ENLL_1F3ZSQ2","Herb Notes AHA BHA PHA Purifying Refreshing Toner","-1","0","visible","Skin type: all skin
Skin trouble: dead skin care
Functional cosmetics certification: Whitening functionality
Area used: face, body","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_353ENLL_1F3ZSQ2_1.webp" alt="SKU_353ENLL_1F3ZSQ2_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_353ENLL_1F3ZSQ2_2.webp" alt="SKU_353ENLL_1F3ZSQ2_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_353ENLL_1F3ZSQ2_3.webp" alt="SKU_353ENLL_1F3ZSQ2_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_353ENLL_1F3ZSQ2_4.webp" alt="SKU_353ENLL_1F3ZSQ2_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_353ENLL_1F3ZSQ2_5.webp" alt="SKU_353ENLL_1F3ZSQ2_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_353ENLL_1F3ZSQ2_6.webp" alt="SKU_353ENLL_1F3ZSQ2_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_353ENLL_1F3ZSQ2_7.webp" alt="SKU_353ENLL_1F3ZSQ2_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_353ENLL_1F3ZSQ2_8.webp" alt="SKU_353ENLL_1F3ZSQ2_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_353ENLL_1F3ZSQ2_9.webp" alt="SKU_353ENLL_1F3ZSQ2_9.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_353ENLL_1F3ZSQ2_10.webp" alt="SKU_353ENLL_1F3ZSQ2_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_353ENLL_1F3ZSQ2_11.webp" alt="SKU_353ENLL_1F3ZSQ2_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_353ENLL_1F3ZSQ2_12.webp" alt="SKU_353ENLL_1F3ZSQ2_12.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_353ENLL_1F3ZSQ2_13.webp" alt="SKU_353ENLL_1F3ZSQ2_13.webp" width="100%" />","taxable",1,0,0,1,"14000","13800","Beauty > Skin Care > Skin","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_353ENLL_1F3ZSQ2_14.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_353ENLL_1F3ZSQ2_15.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","200ml",1,0
Wellage,6513920806 - 14400632871,"simple","SKU_2ZQ7XGM_6M5RJFR","Wellage Real Hyaluronic Blue Toner Pad 210ml","-1","0","visible","Target use: Unisex
Total Quantity: 70
Capacity per piece: 210ml
Skin type: all skin","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZQ7XGM_6M5RJFR_1.webp" alt="SKU_2ZQ7XGM_6M5RJFR_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZQ7XGM_6M5RJFR_2.webp" alt="SKU_2ZQ7XGM_6M5RJFR_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZQ7XGM_6M5RJFR_3.webp" alt="SKU_2ZQ7XGM_6M5RJFR_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZQ7XGM_6M5RJFR_4.webp" alt="SKU_2ZQ7XGM_6M5RJFR_4.webp" width="100%" />","taxable",1,0,0,1,"0","18530","Beauty > Skin Care > Mask/Pack > Toner Pad","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ZQ7XGM_6M5RJFR_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ZQ7XGM_6M5RJFR_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ZQ7XGM_6M5RJFR_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ZQ7XGM_6M5RJFR_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ZQ7XGM_6M5RJFR_9.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","210ml",1,0
Missha,196267107 - 565218973,"simple","SKU_38UOO3_9CILR1","Missha Cikadin Hydro pH Toner","-1","0","visible","Target use: Unisex","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_38UOO3_9CILR1_1.webp" alt="SKU_38UOO3_9CILR1_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_38UOO3_9CILR1_2.webp" alt="SKU_38UOO3_9CILR1_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_38UOO3_9CILR1_3.webp" alt="SKU_38UOO3_9CILR1_3.webp" width="100%" />","taxable",1,0,0,1,"18000","8480","Beauty > Skin Care > Skin","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38UOO3_9CILR1_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38UOO3_9CILR1_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38UOO3_9CILR1_6.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","165ml",1,0
Doctor Bang Ki-Won,6570223313 - 14745796602,"simple","SKU_30NQOR5_6RV9LH6","Dr. Bang Kiwon Zero Step Adaptogen Multi Skin Toner","-1","0","visible","Target use: Unisex
Fragrance: Unscented
Skin type: all skin
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30NQOR5_6RV9LH6_1.jpg" alt="SKU_30NQOR5_6RV9LH6_1.jpg" width="100%" />","taxable",1,0,0,1,"24000","12510","Beauty > Skin Care > Skin","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30NQOR5_6RV9LH6_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","1000ml",1,0
Etude,6053379964 - 11101110239,"simple","SKU_2S40XVG_53LBBHB","ETUDE New Moistful Collagen Toner","-1","0","visible","Skin type: all skin
Skin concerns: soothing/moisturizing
Area used: face
Target: Women","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2S40XVG_53LBBHB_1.webp" alt="SKU_2S40XVG_53LBBHB_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2S40XVG_53LBBHB_2.webp" alt="SKU_2S40XVG_53LBBHB_2.webp" width="100%" />","taxable",1,0,0,1,"21000","12600","Beauty > Skin Care > Skin","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2S40XVG_53LBBHB_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","200ml",1,0
