Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Sale price,Regular price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,24301 - 61661,"simple","SKU_IR1_1BKT","Alba Botanica Hawaiian Facial Wash Deep Cleansing Coconut Milk","-1","0","visible","Import Type: Overseas Direct Delivery
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_IR1_1BKT_1.webp" alt="SKU_IR1_1BKT_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_IR1_1BKT_2.webp" alt="SKU_IR1_1BKT_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_IR1_1BKT_3.webp" alt="SKU_IR1_1BKT_3.webp" width="100%" />","taxable",1,0,0,1,"13990","11020","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_IR1_1BKT_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_IR1_1BKT_5.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","idle",1,0
L'Oreal Paris,1623898711 - 14838514196,"simple","SKU_QUTS9J_6TEGUTW","L'Oreal Paris Age Perfect Gentle Daily Cream Cleanser","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QUTS9J_6TEGUTW_1.webp" alt="SKU_QUTS9J_6TEGUTW_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QUTS9J_6TEGUTW_2.webp" alt="SKU_QUTS9J_6TEGUTW_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QUTS9J_6TEGUTW_3.webp" alt="SKU_QUTS9J_6TEGUTW_3.webp" width="100%" />","taxable",1,0,0,1,"38600","20440","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QUTS9J_6TEGUTW_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QUTS9J_6TEGUTW_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QUTS9J_6TEGUTW_6.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","150ml",1,0
,3338164 - 3170092,"simple","SKU_1ZJQS_1VY24","Burt's Bees Intense Hydration Cream Cleanser with Clary Sage","-1","0","visible","Skin Concerns: Moisture
Skin type: all skin
Import Type: Overseas Direct Delivery
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1ZJQS_1VY24_1.webp" alt="SKU_1ZJQS_1VY24_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1ZJQS_1VY24_2.webp" alt="SKU_1ZJQS_1VY24_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1ZJQS_1VY24_3.webp" alt="SKU_1ZJQS_1VY24_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1ZJQS_1VY24_4.webp" alt="SKU_1ZJQS_1VY24_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1ZJQS_1VY24_5.webp" alt="SKU_1ZJQS_1VY24_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1ZJQS_1VY24_6.webp" alt="SKU_1ZJQS_1VY24_6.webp" width="100%" />","taxable",1,0,0,1,"10670","9330","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZJQS_1VY24_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZJQS_1VY24_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZJQS_1VY24_9.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","170g",1,0
Aromatica,6761583713 - 15847262789,"simple","SKU_33TO7DT_7A31U85","Aromatica Orange Cleansing Sherbet","-1","0","visible","Total Quantity: 1
Skin type: all skin","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_33TO7DT_7A31U85_1.webp" alt="SKU_33TO7DT_7A31U85_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_33TO7DT_7A31U85_2.webp" alt="SKU_33TO7DT_7A31U85_2.webp" width="100%" />","taxable",1,0,0,1,"25000","19450","Beauty > Clean/Vegan Beauty > Skin Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_33TO7DT_7A31U85_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_33TO7DT_7A31U85_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_33TO7DT_7A31U85_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","90g",1,0
,97461963 - 15510288222,"simple","SKU_1M0Y4R_74IFAZI","Avalon Organics Intense Defense Vitamin C Cleansing Milk","-1","0","visible","Skin type: all skin","","taxable",1,0,0,1,"35980","22560","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1M0Y4R_74IFAZI_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1M0Y4R_74IFAZI_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1M0Y4R_74IFAZI_6.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","251 ml",1,0
,5844454208 - 14838617443,"simple","SKU_2ONMXQ8_6TEJ2HV","Garnier Green Lab Hyalu-Melon Smoothing Milky Wash","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ONMXQ8_6TEJ2HV_1.webp" alt="SKU_2ONMXQ8_6TEJ2HV_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ONMXQ8_6TEJ2HV_2.webp" alt="SKU_2ONMXQ8_6TEJ2HV_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ONMXQ8_6TEJ2HV_3.webp" alt="SKU_2ONMXQ8_6TEJ2HV_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ONMXQ8_6TEJ2HV_4.webp" alt="SKU_2ONMXQ8_6TEJ2HV_4.webp" width="100%" />","taxable",1,0,0,1,"37080","18420","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ONMXQ8_6TEJ2HV_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ONMXQ8_6TEJ2HV_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ONMXQ8_6TEJ2HV_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ONMXQ8_6TEJ2HV_8.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","130ml",1,0
,86785280 - 15510323431,"simple","SKU_1FO3Y8_74IG25J","Acure Incredible Clear Cleansing Stick","-1","0","visible","","","taxable",1,0,0,1,"25660","21380","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1FO3Y8_74IG25J_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1FO3Y8_74IG25J_12.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1FO3Y8_74IG25J_13.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1FO3Y8_74IG25J_14.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1FO3Y8_74IG25J_15.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1FO3Y8_74IG25J_16.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1FO3Y8_74IG25J_17.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","57g",1,0
,2486916 - 12005429,"simple","SKU_1HAX0_75BG5","Real Purity Cleansing Facial Lotion","-1","0","visible","","","taxable",1,0,0,1,"0","4310","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1HAX0_75BG5_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1HAX0_75BG5_4.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","30ml",1,0
Tonimori,5062248213 - 6836764349,"simple","SKU_2BPXJPX_352FL4T","TONY MOLY Propolis Tower Barrier Enriched Cleansing Cream","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2BPXJPX_352FL4T_1.webp" alt="SKU_2BPXJPX_352FL4T_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2BPXJPX_352FL4T_2.webp" alt="SKU_2BPXJPX_352FL4T_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2BPXJPX_352FL4T_3.webp" alt="SKU_2BPXJPX_352FL4T_3.webp" width="100%" />","taxable",1,0,0,1,"15000","13610","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2BPXJPX_352FL4T_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2BPXJPX_352FL4T_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","200ml",1,0
,1523811800 - 2614675894,"simple","SKU_P78KPK_178PKTY","Sea-El Avocado & Kelp Facial Cleanser Creamy Gentle","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_P78KPK_178PKTY_1.webp" alt="SKU_P78KPK_178PKTY_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_P78KPK_178PKTY_2.webp" alt="SKU_P78KPK_178PKTY_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_P78KPK_178PKTY_3.webp" alt="SKU_P78KPK_178PKTY_3.webp" width="100%" />","taxable",1,0,0,1,"0","7990","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_P78KPK_178PKTY_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_P78KPK_178PKTY_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_P78KPK_178PKTY_6.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","118ml",1,0
,361259 - 901672,"simple","SKU_7QQZ_JBQG","Lucky Tiger Facial Cleanser Lemon Cream","-1","0","visible","Skin concerns: Elasticity
Skin type: all skin
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_7QQZ_JBQG_1.webp" alt="SKU_7QQZ_JBQG_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_7QQZ_JBQG_2.webp" alt="SKU_7QQZ_JBQG_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_7QQZ_JBQG_3.webp" alt="SKU_7QQZ_JBQG_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_7QQZ_JBQG_4.webp" alt="SKU_7QQZ_JBQG_4.webp" width="100%" />","taxable",1,0,0,1,"0","8660","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_7QQZ_JBQG_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_7QQZ_JBQG_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_7QQZ_JBQG_7.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","340.2g",1,0
,935596 - 3846660,"simple","SKU_K1WS_2AG3O","Garnier Clean Makeup Removing Lotion Cleanser","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_K1WS_2AG3O_1.webp" alt="SKU_K1WS_2AG3O_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_K1WS_2AG3O_2.webp" alt="SKU_K1WS_2AG3O_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_K1WS_2AG3O_3.webp" alt="SKU_K1WS_2AG3O_3.webp" width="100%" />","taxable",1,0,0,1,"0","9870","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_K1WS_2AG3O_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_K1WS_2AG3O_5.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","150ml",1,0
,3250875 - 422828,"simple","SKU_1XOE3_9298","Beauty Without Cruelty Facial Cleanser Herbal Cream","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1XOE3_9298_1.webp" alt="SKU_1XOE3_9298_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1XOE3_9298_2.webp" alt="SKU_1XOE3_9298_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1XOE3_9298_3.webp" alt="SKU_1XOE3_9298_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1XOE3_9298_4.webp" alt="SKU_1XOE3_9298_4.webp" width="100%" />","taxable",1,0,0,1,"0","16650","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1XOE3_9298_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1XOE3_9298_6.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","250ml",1,0
Neutrogena,81931895 - 260805841,"simple","SKU_1CS31Z_4B9Z2P","Neutrogena Hydro Boost Gentle Cleansing Lotion","-1","0","visible","","","taxable",1,0,0,1,"0","13450","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1CS31Z_4B9Z2P_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1CS31Z_4B9Z2P_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1CS31Z_4B9Z2P_7.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","147ml",1,0
,1555724229 - 2660830983,"simple","SKU_PQ8KHX_1806UBR","Nourish Organic Glow Getter Cream Cleanser","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PQ8KHX_1806UBR_1.webp" alt="SKU_PQ8KHX_1806UBR_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PQ8KHX_1806UBR_2.webp" alt="SKU_PQ8KHX_1806UBR_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PQ8KHX_1806UBR_3.webp" alt="SKU_PQ8KHX_1806UBR_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_PQ8KHX_1806UBR_4.webp" alt="SKU_PQ8KHX_1806UBR_4.webp" width="100%" />","taxable",1,0,0,1,"0","13020","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PQ8KHX_1806UBR_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PQ8KHX_1806UBR_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PQ8KHX_1806UBR_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_PQ8KHX_1806UBR_8.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","177 ml",1,0
,1448181961 - 2494747799,"simple","SKU_NY7KCP_159B3PZ","Badger Cleansing Milk Damascus Rose","-1","0","visible","","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_NY7KCP_159B3PZ_1.webp" alt="SKU_NY7KCP_159B3PZ_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_NY7KCP_159B3PZ_2.webp" alt="SKU_NY7KCP_159B3PZ_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_NY7KCP_159B3PZ_3.webp" alt="SKU_NY7KCP_159B3PZ_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_NY7KCP_159B3PZ_4.webp" alt="SKU_NY7KCP_159B3PZ_4.webp" width="100%" />","taxable",1,0,0,1,"0","10020","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_NY7KCP_159B3PZ_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_NY7KCP_159B3PZ_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_NY7KCP_159B3PZ_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_NY7KCP_159B3PZ_8.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","118ml",1,0
,338722 - 818645,"simple","SKU_79CY_HJO5","Andalou Naturals Apricot Probiotic Cleansing Milk Age Defying","-1","0","visible","Skin concerns: soothing
Skin type: dry
Import Type: Overseas Direct Delivery
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_79CY_HJO5_1.webp" alt="SKU_79CY_HJO5_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_79CY_HJO5_2.webp" alt="SKU_79CY_HJO5_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_79CY_HJO5_3.webp" alt="SKU_79CY_HJO5_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_79CY_HJO5_4.webp" alt="SKU_79CY_HJO5_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_79CY_HJO5_5.webp" alt="SKU_79CY_HJO5_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_79CY_HJO5_6.webp" alt="SKU_79CY_HJO5_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_79CY_HJO5_7.webp" alt="SKU_79CY_HJO5_7.webp" width="100%" />","taxable",1,0,0,1,"0","13990","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_79CY_HJO5_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_79CY_HJO5_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_79CY_HJO5_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_79CY_HJO5_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_79CY_HJO5_12.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_79CY_HJO5_13.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","178ml",1,0
,1944563 - 8652202,"simple","SKU_15OFN_55G2Y","Skincare Cosmetics Retinol Anti-Aging Cream Cleanser","-1","0","visible","Skin type: all skin
Area used: --- Others ---","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_15OFN_55G2Y_1.webp" alt="SKU_15OFN_55G2Y_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_15OFN_55G2Y_2.webp" alt="SKU_15OFN_55G2Y_2.webp" width="100%" />","taxable",1,0,0,1,"0","11200","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_15OFN_55G2Y_3.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","150ml",1,0
Jason Natural,352140 - 864425,"simple","SKU_7JPO_IIZT","Jason Natural Quick Clean Pure Natural Makeup Remover","-1","0","visible","Import Type: Overseas Direct Delivery","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_7JPO_IIZT_1.webp" alt="SKU_7JPO_IIZT_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_7JPO_IIZT_2.webp" alt="SKU_7JPO_IIZT_2.webp" width="100%" />","taxable",1,0,0,1,"0","13200","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_7JPO_IIZT_3.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","Unknown (seller information not provided)",1,0
,500018 - 1467369,"simple","SKU_APTE_VG89","Bianature Gentle Daily Facial Cleansing Milk","-1","0","visible","Skin concerns: --- Others ---
Skin type: all skin
Import Type: Overseas Direct Delivery
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_APTE_VG89_1.webp" alt="SKU_APTE_VG89_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_APTE_VG89_2.webp" alt="SKU_APTE_VG89_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_APTE_VG89_3.webp" alt="SKU_APTE_VG89_3.webp" width="100%" />","taxable",1,0,0,1,"0","13800","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_APTE_VG89_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_APTE_VG89_5.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","200ml",1,0
,7042465 - 31215223,"simple","SKU_46Y01_IL1TJ","Yes To Coconut Ultra Hydrating Cream Cleanser","-1","0","visible","Skin type: all skin
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_46Y01_IL1TJ_1.webp" alt="SKU_46Y01_IL1TJ_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_46Y01_IL1TJ_2.webp" alt="SKU_46Y01_IL1TJ_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_46Y01_IL1TJ_3.webp" alt="SKU_46Y01_IL1TJ_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_46Y01_IL1TJ_4.webp" alt="SKU_46Y01_IL1TJ_4.webp" width="100%" />","taxable",1,0,0,1,"0","17100","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_46Y01_IL1TJ_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_46Y01_IL1TJ_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_46Y01_IL1TJ_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_46Y01_IL1TJ_8.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","118ml",1,0
,329534 - 781190,"simple","SKU_729Q_GQRQ","Weleda Gentle Cleansing Milk","-1","0","visible","Skin type: all skin
Import Type: Overseas Direct Delivery
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_729Q_GQRQ_1.webp" alt="SKU_729Q_GQRQ_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_729Q_GQRQ_2.webp" alt="SKU_729Q_GQRQ_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_729Q_GQRQ_3.webp" alt="SKU_729Q_GQRQ_3.webp" width="100%" />","taxable",1,0,0,1,"0","21100","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_729Q_GQRQ_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_729Q_GQRQ_5.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","100ml",1,0
,2373521913 - 4133601858,"simple","SKU_1394T89_1WD1FLU","The My Ultra Hydrating Alkaline Cloud Cleanser Hyaluronic Acid Snow Mushroom","-1","0","visible","Skin concerns: soothing/moisturizing","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1394T89_1WD1FLU_1.webp" alt="SKU_1394T89_1WD1FLU_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1394T89_1WD1FLU_2.webp" alt="SKU_1394T89_1WD1FLU_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1394T89_1WD1FLU_3.webp" alt="SKU_1394T89_1WD1FLU_3.webp" width="100%" />","taxable",1,0,0,1,"0","13460","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1394T89_1WD1FLU_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1394T89_1WD1FLU_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1394T89_1WD1FLU_6.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","157ml",1,0
,349329 - 858623,"simple","SKU_7HJL_IEIN","Isvara Organics Olive Oil Lemon Cleansing Lotion","-1","0","visible","Import Type: Overseas Direct Delivery","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_7HJL_IEIN_1.webp" alt="SKU_7HJL_IEIN_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_7HJL_IEIN_2.webp" alt="SKU_7HJL_IEIN_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_7HJL_IEIN_3.webp" alt="SKU_7HJL_IEIN_3.webp" width="100%" />","taxable",1,0,0,1,"0","14000","Beauty > Cleansing/Peeling > Cleansing Lotion/Cream","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_7HJL_IEIN_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_7HJL_IEIN_5.webp,",0,"KeySpecifications","Unknown (seller information not provided)",1,0,"Capacity","inactive",1,0
