Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Sale price,Regular price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
Dewytree,1465255303 - 2519928511,"simple","SKU_O8DI87_15OATA7","Dewytree Aqua EX Deep Mask","-1","0","visible","Total quantity: 10 sheets
Weight per piece: 27g
Skin concerns: soothing/moisturizing
Mask pack type: sheet pack","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_O8DI87_15OATA7_1.webp" width="100%" />","taxable",1,0,0,1,"30000","11610","Beauty > Clean/Vegan Beauty > Skin Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_O8DI87_15OATA7_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_O8DI87_15OATA7_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_O8DI87_15OATA7_2.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","27g*10 sheets",1,0
,6372113458 - 13501731892,"simple","SKU_2XDSI7M_67AKZ04","Petitche Kids Real Fruit Aloe Mask Sheet Pack","-1","0","visible","Area used: face
Total Quantity: 10
Mask pack type: sheet pack
Target use: For infants","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2XDSI7M_67AKZ04_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2XDSI7M_67AKZ04_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2XDSI7M_67AKZ04_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2XDSI7M_67AKZ04_3.webp" width="100%" />","taxable",1,0,0,1,"0","18000","Beauty > Skin Care > Mask/Pack > Sheet Mask","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2XDSI7M_67AKZ04_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","18ml",1,0
Medi Flower,5465919220 - 8379150848,"simple","SKU_2IE9M9G_3UKQA68","Medi Flower Modeling Pack Papain 500g","-1","0","visible","Area used: face
Skin trouble: dead skin care
Skin type: all skin
Total Quantity: 1","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2IE9M9G_3UKQA68_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2IE9M9G_3UKQA68_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2IE9M9G_3UKQA68_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2IE9M9G_3UKQA68_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2IE9M9G_3UKQA68_3.webp" width="100%" />","taxable",1,0,0,1,"0","9900","Beauty > Skin Care > Mask/Pack > Rubber/Modeling","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2IE9M9G_3UKQA68_6.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","500g",1,0
Eunyul,3344954 - 54161789,"simple","SKU_1ZOZE_W8VI5","Eunyul Natural Green Tea Mask Pack","-1","0","visible","Area used: face
Skin concerns: soothing/moisturizing
Skin type: all skin
Total Quantity: 50","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZOZE_W8VI5_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1ZOZE_W8VI5_1.webp" width="100%" />","taxable",1,0,0,1,"25000","16900","Beauty > Skin Care > Mask/Pack > Sheet Mask","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZOZE_W8VI5_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZOZE_W8VI5_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZOZE_W8VI5_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZOZE_W8VI5_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZOZE_W8VI5_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZOZE_W8VI5_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZOZE_W8VI5_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZOZE_W8VI5_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZOZE_W8VI5_6.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","I hope",1,0
Eunyul,1505248515 - 2584289752,"simple","SKU_OW6P6R_16QMAQG","Eunyul Purity Mask Pack 22ml x 5p x 8pcs Set","-1","0","visible","Mask pack type: sheet pack
Skin type: all skin
Area used: face
Capacity per piece: 22ml","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_OW6P6R_16QMAQG_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_OW6P6R_16QMAQG_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_OW6P6R_16QMAQG_1.webp" width="100%" />","taxable",1,0,0,1,"28000","16500","Beauty > Skin Care > Mask/Pack > Sheet Mask","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_OW6P6R_16QMAQG_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_OW6P6R_16QMAQG_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_OW6P6R_16QMAQG_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_OW6P6R_16QMAQG_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_OW6P6R_16QMAQG_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_OW6P6R_16QMAQG_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_OW6P6R_16QMAQG_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_OW6P6R_16QMAQG_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_OW6P6R_16QMAQG_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_OW6P6R_16QMAQG_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","I hope",1,0
,4355787968 - 5116606520,"simple","SKU_201BNI8_2CMAMUW","Victoria Sweden Egg Body Pack Lingonberry 70g","-1","0","visible","Total Quantity: 4
Weight per piece: 70g","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_201BNI8_2CMAMUW_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_201BNI8_2CMAMUW_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_201BNI8_2CMAMUW_1.webp" width="100%" />","taxable",1,0,0,1,"16000","12640","Beauty > Skin Care > Mask/Pack > Wash Off Pack","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_201BNI8_2CMAMUW_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_201BNI8_2CMAMUW_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_201BNI8_2CMAMUW_6.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","70g x 4",1,0
,344940790 - 1095539972,"simple","SKU_5PDA0M_I4981W","Sweden Egg Pack Oily Lanolin & Rose Water Pack Face Wash 2 Sets","-1","0","visible","Area used: face
Skin concerns: supply of nutrients
Skin type: all skin
Total Quantity: 12","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_5PDA0M_I4981W_1.webp" width="100%" />","taxable",1,0,0,1,"48000","43780","Beauty > Skin Care > Mask/Pack > Wash Off Pack","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_5PDA0M_I4981W_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_5PDA0M_I4981W_3.webp,",0,"KeySpecifications","For oily, sensitive skin",1,0,"Capacity","Sweden Egg Pack (50g*6)* 2 boxes",1,0
,190689 - 349123,"simple","SKU_434X_7HDV","Natural Village Premium Mung Bean Powder","-1","0","visible","Area used: face
Skin trouble: soothing
Skin type: Combination
Weight per piece: 180g","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_434X_7HDV_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_434X_7HDV_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_434X_7HDV_1.webp" width="100%" />","taxable",1,0,0,1,"0","14010","Beauty > Skin Care > Mask/Pack > Wash Off Pack","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_434X_7HDV_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_434X_7HDV_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_434X_7HDV_6.webp,",0,"KeySpecifications","Sebum/problem/pubescent skin",1,0,"Capacity","180g",1,0
Round Wrap,2305984241 - 3974645434,"simple","SKU_124X8TT_1TQEG1M","Round Lab Sea Breeze Mugwort Soothing Mask 25ml","-1","0","visible","Area used: face
Skin concerns: soothing/moisturizing
Skin type: all skin
Total quantity: 10 sheets","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_124X8TT_1TQEG1M_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_124X8TT_1TQEG1M_2.webp" width="100%" />","taxable",1,0,0,1,"30000","13500","Beauty > Clean/Vegan Beauty > Skin Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_124X8TT_1TQEG1M_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_124X8TT_1TQEG1M_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_124X8TT_1TQEG1M_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_124X8TT_1TQEG1M_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","25ml",1,0
,7116063039 - 17803987811,"simple","SKU_39OPXDR_86G18WZ","POUIUI All-In-One Blackhead Stick 15g","-1","0","visible","Area used: nose
Skin trouble: dead skin care
Skin type: all skin
Total Quantity: 1","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39OPXDR_86G18WZ_2.jpg" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39OPXDR_86G18WZ_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39OPXDR_86G18WZ_3.webp" width="100%" />","taxable",1,0,0,1,"21000","21000","Beauty > Skin Care > Mask/Pack > Patch/Nose Pack > Nose Pack","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39OPXDR_86G18WZ_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39OPXDR_86G18WZ_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39OPXDR_86G18WZ_6.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","content reference",1,0
Jhp,6261932788 - 2259404748,"simple","SKU_2VK6Y9G_11D6VV0","JHP Hyaluronic Acid 139 Mask Pack","-1","0","visible","Area used: face
Skin trouble: brightening
Functional cosmetics certification: functional certification
Skin type: all skin","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2VK6Y9G_11D6VV0_13.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2VK6Y9G_11D6VV0_14.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2VK6Y9G_11D6VV0_12.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VK6Y9G_11D6VV0_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2VK6Y9G_11D6VV0_15.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VK6Y9G_11D6VV0_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VK6Y9G_11D6VV0_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VK6Y9G_11D6VV0_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VK6Y9G_11D6VV0_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VK6Y9G_11D6VV0_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VK6Y9G_11D6VV0_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VK6Y9G_11D6VV0_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VK6Y9G_11D6VV0_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VK6Y9G_11D6VV0_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VK6Y9G_11D6VV0_9.webp" width="100%" />","taxable",1,0,0,1,"31240","17100","Beauty > Skin Care > Mask/Pack > Sheet Mask","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2VK6Y9G_11D6VV0_13.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2VK6Y9G_11D6VV0_14.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2VK6Y9G_11D6VV0_12.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2VK6Y9G_11D6VV0_15.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","485 ml (30 sheets)",1,0
,6566136665 - 2663215028,"simple","SKU_30LB3H5_181LXV8","Crazy Skin Daily Lifting Mask Pack 20g + Eye Cream 2g","-1","0","visible","Area used: face
Skin Concerns: Elasticity
Skin type: all skin
Total Quantity: 10","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_23.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30LB3H5_181LXV8_26.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_22.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_17.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_24.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_19.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_21.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_15.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_12.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_13.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_9.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_20.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_8.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_7.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_16.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_18.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_14.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_25.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30LB3H5_181LXV8_6.webp" width="100%" />","taxable",1,0,0,1,"30000","26700","Beauty > Skin Care > Mask/Pack > Sheet Mask","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30LB3H5_181LXV8_26.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","Mask Pack: 20g, Eye Cream: 2g",1,0
R&W,6311606336 - 13103784024,"simple","SKU_2WDRMM8_60PNKGO","R&W Premium Charcoal Mineral Charcoal Mask Pack","-1","0","visible","Area used: face
Skin concerns: soothing/moisturizing
Skin type: all skin
Total Quantity: 20","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2WDRMM8_60PNKGO_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2WDRMM8_60PNKGO_2.webp" width="100%" />","taxable",1,0,0,1,"44000","22900","Beauty > Skin Care > Mask/Pack > Sheet Mask","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2WDRMM8_60PNKGO_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2WDRMM8_60PNKGO_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2WDRMM8_60PNKGO_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2WDRMM8_60PNKGO_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2WDRMM8_60PNKGO_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2WDRMM8_60PNKGO_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","pilgrimage",1,0
Medi-Peel,1951275553 - 3314594180,"simple","SKU_W9QLUP_1ITF98K","Medi-Peel Hyaluron Dacbenone Peptide 9 Ampoule Eye Patch","-1","0","visible","Total quantity: 60 sheets
Weight per piece: 1.6g
Skin trouble: brightening
Mask pack type: sheet pack","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_W9QLUP_1ITF98K_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_W9QLUP_1ITF98K_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_W9QLUP_1ITF98K_2.webp" width="100%" />","taxable",1,0,0,1,"35000","12890","Beauty > Skin Care > Mask/Pack > Patch/Nose Pack > Eye Patch","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_W9QLUP_1ITF98K_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","60 sheets",1,0
,6748354552 - 15774821521,"simple","SKU_33LSNP4_78VX66P","[No Water] T1 Skin Booster Collagen Mask 50g","-1","0","visible","Skin Concerns: Elasticity
Weight per piece: 50g
Mask Pack Ingredients: Collagen","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_33LSNP4_78VX66P_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_33LSNP4_78VX66P_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_33LSNP4_78VX66P_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_33LSNP4_78VX66P_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_33LSNP4_78VX66P_3.webp" width="100%" />","taxable",1,0,0,1,"45000","39900","Beauty > Skin Care > Mask/Pack > Sheet Mask","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_33LSNP4_78VX66P_6.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","50g",1,0
Jm Solution,6785205094 - 15969598967,"simple","SKU_347QHRA_7C3VXFB","JM solution active solution mask pack 4 types x 10p set","-1","0","visible","Area used: face
Skin type: all skin
Mask pack type: sheet pack","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_347QHRA_7C3VXFB_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_347QHRA_7C3VXFB_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_347QHRA_7C3VXFB_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_347QHRA_7C3VXFB_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_347QHRA_7C3VXFB_2.webp" width="100%" />","taxable",1,0,0,1,"20400","18160","Beauty > Skin Care > Mask/Pack > Sheet Mask","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_347QHRA_7C3VXFB_6.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","content reference",1,0
,6055065717 - 11111568467,"simple","SKU_2S512LX_53RJH3N","Doctor Wonder Wonder Patch","-1","0","visible","Area used: spot
Total Quantity: 135
Type: spot type
Skin concerns: trouble care","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2S512LX_53RJH3N_10.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2S512LX_53RJH3N_4.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2S512LX_53RJH3N_11.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2S512LX_53RJH3N_6.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2S512LX_53RJH3N_3.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2S512LX_53RJH3N_5.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2S512LX_53RJH3N_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2S512LX_53RJH3N_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2S512LX_53RJH3N_7.webp" width="100%" />","taxable",1,0,0,1,"17900","17000","Health/Health Food > Health/Medical Supplies > Home Medical Supplies > Band-Aids/Bands","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2S512LX_53RJH3N_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2S512LX_53RJH3N_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2S512LX_53RJH3N_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2S512LX_53RJH3N_11.webp,",0,"KeySpecifications","quasi-drugs",1,0,"Capacity","Wonder Patch",1,0
Papa Recipe,2107132917 - 3579480290,"simple","SKU_YUJ65X_1N74OO2","Papa Recipe Bombi Honey Jar Mask Pack","-1","0","visible","Total Quantity: 10
Weight per piece: 25g
Mask pack type: sheet pack
Skin Concerns: Moisture","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_YUJ65X_1N74OO2_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_YUJ65X_1N74OO2_1.webp" width="100%" />","taxable",1,0,0,1,"30000","12750","Beauty > Clean/Vegan Beauty > Skin Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YUJ65X_1N74OO2_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YUJ65X_1N74OO2_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YUJ65X_1N74OO2_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YUJ65X_1N74OO2_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","25g*10",1,0
Medi Flower,2173497 - 8884786,"simple","SKU_1AL2X_5AFJM","Medi Flower Modeling Pack Pearl","-1","0","visible","Area used: face
Skin concerns: Elasticity
Skin type: all skin
Mask Pack Ingredients: Other","","taxable",1,0,0,1,"0","12900","Beauty > Skin Care > Mask/Pack > Rubber/Modeling","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1AL2X_5AFJM_5.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","1000g",1,0
Isoi,1707071071 - 2905283416,"simple","SKU_S8CGGV_1C1QB14","ISOI Blemish Care Sleeping Pack 50ml + Eye Concentrate 3ml x 2p","-1","0","visible","Mask Pack Type: Sleeping Pack
Skin trouble: brightening
Skin type: all skin
Area used: face","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_S8CGGV_1C1QB14_2.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_S8CGGV_1C1QB14_1.webp" width="100%" /><img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_S8CGGV_1C1QB14_3.webp" width="100%" />","taxable",1,0,0,1,"49000","35390","Beauty > Clean/Vegan Beauty > Skin Care","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_S8CGGV_1C1QB14_4.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","content reference",1,0
Necipic,2286974186 - 3931063470,"simple","SKU_11TLSKQ_1T0GBZI","Necipic Blackhead All Kill Wash Off Mask Pack + All Kill Brush","-1","0","visible","Total quantity: 1 set
Capacity per piece: 40ml","<img src="https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_11TLSKQ_1T0GBZI_1.webp" width="100%" />","taxable",1,0,0,1,"20000","15240","Beauty > Skin Care > Mask/Pack > Wash Off Pack","https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_11TLSKQ_1T0GBZI_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_11TLSKQ_1T0GBZI_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_11TLSKQ_1T0GBZI_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_11TLSKQ_1T0GBZI_3.webp,",0,"KeySpecifications","for all skin types",1,0,"Capacity","40ml",1,0
